'1428910135','pr1zm','002000000000','002002000000','002002001000'
'1428910207','pr1zm','002000000000','002002000000','002002001000'
'1444784715','pr1zm','002000000000','002002000000','002002001000'
'1444784842','pr1zm','002000000000','002002000000','002002003000'
'1445215124','pr1zm','002000000000','002002000000','002002002000'
'1444784563','pr1zm','002000000000','002002000000','002002003000'
'1436256978','pr1zm','002000000000','002002000000','002002001000'
'1445214968','pr1zm','002000000000','002002000000','002002002000'
'1445215222','pr1zm','002000000000','002002000000','002002002000'
'1445214546','pr1zm','001000000000','001002000000','001002003000'
'1445214751','pr1zm','001000000000','001002000000','001002003000'
'1429164606','pr1zm','002000000000','002002000000','002002001000'
'1429256069','pr1zm','002000000000','002002000000','002002001000'
'1436256770','pr1zm','002000000000','002002000000','002002001000'
'1436256301','pr1zm','002000000000','002002000000','002002001000'
'1428909992','pr1zm','002000000000','002002000000','002002001000'
'1428910330','pr1zm','002000000000','002002000000','002002001000'
'1442991615','pr1zm','002000000000','002002000000','002002001000'
'1442965711','PNAC','002000000000','002001000000','002001002000'
'1443080675','PNAC','002000000000','002001000000','002001002000'
'1443078405','PNAC','002000000000','002001000000','002001002000'
'1443077825','PNAC','002000000000','002001000000','002001002000'
'1443079066','PNAC','002000000000','002001000000','002001002000'
'1443078249','PNAC','002000000000','002001000000','002001002000'
'1442894905','PNAC','002000000000','002001000000','002001002000'
'1442966633','PNAC','002000000000','002001000000','002001002000'
'1442965123','PNAC','002000000000','002001000000','002001002000'
'1443076676','PNAC','002000000000','002001000000','002001002000'
'1442894524','PNAC','002000000000','002001000000','002001002000'
'1442965368','PNAC','002000000000','002001000000','002001002000'
'1443076423','PNAC','002000000000','002001000000','002001002000'
'1442964949','PNAC','002000000000','002001000000','002001002000'
'1443076784','PNAC','002000000000','002001000000','002001002000'
'1443077366','PNAC','002000000000','002001000000','002001002000'
'1445414267','gngn','002000000000','002003000000','002003001000'
'1444629493','gngn','002000000000','002001000000','002001001000'
'1445412248','gngn','002000000000','002003000000','002003001000'
'1446613305','gngn','002000000000','002001000000','002001001000'
'1445240708','gngn','002000000000','002005000000','002005002000'
'1444200070','feelny','002000000000','002002000000','002002001000'
'1444199932','feelny','002000000000','002002000000','002002003000'
'1444200803','feelny','002000000000','002002000000','002002003000'
'1444200285','feelny','002000000000','002002000000','002002003000'
'1444200125','feelny','002000000000','002002000000','002002003000'
'1444200859','feelny','002000000000','002002000000','002002003000'
'1444200687','feelny','002000000000','002002000000','002002003000'
'1444200748','feelny','002000000000','002002000000','002002003000'
'1444199843','feelny','002000000000','002002000000','002002002000'
'1444194673','feelny','002000000000','002002000000','002002001000'
'1444194998','feelny','002000000000','002002000000','002002001000'
'1444197237','feelny','002000000000','002002000000','002002001000'
'1444200334','feelny','002000000000','002002000000','002002001000'
'1444194200','feelny','002000000000','002002000000','002002001000'
'1444197067','feelny','002000000000','002002000000','002002003000'
'1444196884','feelny','002000000000','002002000000','002002003000'
'1444199150','feelny','002000000000','002002000000','002002003000'
'1444193548','feelny','002000000000','002002000000','002002003000'
'1444198784','feelny','002000000000','002002000000','002002003000'
'1444193340','feelny','002000000000','002002000000','002002003000'
'1444199039','feelny','002000000000','002002000000','002002003000'
'1444199502','feelny','002000000000','002002000000','002002003000'
'1444196476','feelny','002000000000','002002000000','002002003000'
'1444196752','feelny','002000000000','002002000000','002002003000'
'1444199596','feelny','002000000000','002002000000','002002003000'
'1444200500','feelny','002000000000','002002000000','002002002000'
'1444198628','feelny','002000000000','002002000000','002002002000'
'1444198461','feelny','002000000000','002002000000','002002002000'
'1444197977','feelny','002000000000','002002000000','002002001000'
'1435812150','dawon','002000000000','002002000000','002002004000'
'1445327804','thefordgroup','002000000000','002002000000','002002002000'
'1445330704','thefordgroup','002000000000','002002000000','002002002000'
'1435812697','dawon','002000000000','002002000000','002002004000'
'1435812560','dawon','002000000000','002002000000','002002004000'
'1435812485','dawon','002000000000','002002000000','002002004000'
'1445563672','gngn','002000000000','002001000000','002001001000'
'1447635883','HANIL','002000000000','002003000000','002003001000'
'1447634306','HANIL','002000000000','002003000000','002003001000'
'1443760864','devileffect','002000000000','002003000000','002003002000'
'1443764500','devileffect','002000000000','002003000000','002003002000'
'1443764764','devileffect','002000000000','002003000000','002003002000'
'1443764915','devileffect','002000000000','002003000000','002003002000'
'1443765020','devileffect','002000000000','002003000000','002003002000'
'1443765119','devileffect','002000000000','002003000000','002003002000'
'1443765186','devileffect','002000000000','002003000000','002003002000'
'1443760733','devileffect','002000000000','002003000000','002003002000'
'1443760786','devileffect','002000000000','002003000000','002003002000'
'1443760509','devileffect','002000000000','002003000000','002003002000'
'1443761427','devileffect','002000000000','002003000000','002003002000'
'1443763638','devileffect','002000000000','002003000000','002003002000'
'1443761618','devileffect','002000000000','002003000000','002003002000'
'1443760676','devileffect','002000000000','002003000000','002003002000'
'1443762918','devileffect','002000000000','002003000000','002003002000'
'1443762971','devileffect','002000000000','002003000000','002003002000'
'1443763341','devileffect','002000000000','002003000000','002003002000'
'1443760212','devileffect','002000000000','002003000000','002003002000'
'1443762752','devileffect','002000000000','002003000000','002003002000'
